id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wday,month,year,event_name_1,event_type_1,snap_CA,wm_yr_wk,sell_price,day_name,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,day_of_week,day_of_month,week_of_year,is_weekend,is_month_start,is_month_end,is_event,is_sporting_event,is_national_event,is_religious_event,is_cultural_event,price_change,price_vs_avg,is_early_month
FOODS_3_586_CA_4_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,d_1941,13,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,16.0,16.0,19.0,18.571428571428573,17.678571428571427,5.855400437691209,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_587_CA_2_evaluation,FOODS_3_587,FOODS_3,FOODS,CA_2,CA,d_1941,38,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,39.0,23.0,25.0,22.285714285714285,21.571428571428573,12.697956341006028,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9689996135016749,0
FOODS_3_702_CA_3_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_3,CA,d_1941,28,2016-05-22,2,5,2016,,,0,11617,3.0,Mon,30.0,21.0,9.0,25.142857142857142,24.178571428571427,6.743603671346143,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0017581948740537,0
FOODS_3_702_CA_2_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_2,CA,d_1941,20,2016-05-22,2,5,2016,,,0,11617,3.0,Mon,17.0,15.0,10.0,9.714285714285714,11.0,5.648430038936633,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0017581948740537,0
FOODS_3_702_CA_1_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_1,CA,d_1941,14,2016-05-22,2,5,2016,,,0,11617,3.0,Mon,22.0,21.0,15.0,17.857142857142858,16.142857142857142,5.610364558225163,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0017340682479718,0
FOODS_3_694_CA_4_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_4,CA,d_1941,4,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,6.0,5.0,7.0,7.0,6.142857142857143,1.2909944487357956,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0469726255225422,0
FOODS_3_694_CA_3_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_3,CA,d_1941,19,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,22.0,16.0,24.0,17.428571428571427,18.25,3.994043183589857,6,22,20,1,0,0,0,0,0,0,0,0.0,1.046737371921625,0
FOODS_3_694_CA_2_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_2,CA,d_1941,10,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,10.0,7.0,8.0,11.857142857142858,9.321428571428571,3.891382420536029,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0469726255225422,0
FOODS_3_694_CA_1_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_1,CA,d_1941,11,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,13.0,21.0,16.0,9.428571428571429,10.964285714285714,4.995235825502302,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0469726255225422,0
FOODS_3_681_CA_4_evaluation,FOODS_3_681,FOODS_3,FOODS,CA_4,CA,d_1941,27,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,3.0,20.0,4.0,5.571428571428571,8.0,5.159365040297836,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9083719036498674,0
FOODS_3_681_CA_3_evaluation,FOODS_3_681,FOODS_3,FOODS,CA_3,CA,d_1941,78,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,52.0,50.0,15.0,69.57142857142857,42.5,18.73372309372548,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9120169153060026,0
FOODS_3_681_CA_2_evaluation,FOODS_3_681,FOODS_3,FOODS,CA_2,CA,d_1941,24,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,11.0,21.0,17.0,12.857142857142858,11.607142857142858,7.58130532798868,6,22,20,1,0,0,0,0,0,0,0,0.0,0.904962607933459,0
FOODS_3_681_CA_1_evaluation,FOODS_3_681,FOODS_3,FOODS,CA_1,CA,d_1941,45,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,28.0,25.0,26.0,19.714285714285715,20.464285714285715,9.05012496625142,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9047263913489326,0
FOODS_3_635_CA_4_evaluation,FOODS_3_635,FOODS_3,FOODS,CA_4,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9976254355937954,0
FOODS_3_635_CA_3_evaluation,FOODS_3_635,FOODS_3,FOODS,CA_3,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,8.0,0.0,0.0,1.7142857142857142,1.0714285714285714,3.1471831698840798,6,22,20,1,0,0,0,0,0,0,0,0.0,0.890840626271266,0
FOODS_3_635_CA_2_evaluation,FOODS_3_635,FOODS_3,FOODS,CA_2,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,0.0,0.0,0.0,0.5714285714285714,0.3571428571428571,1.5118578920363348,6,22,20,1,0,0,0,0,0,0,0,0.0,0.8799184001483633,0
FOODS_3_635_CA_1_evaluation,FOODS_3_635,FOODS_3,FOODS,CA_1,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.99956742059078,0
FOODS_3_607_CA_4_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_4,CA,d_1941,3,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,5.0,5.0,3.0,4.0,4.607142857142857,1.4142135623732677,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0987200665250765,0
FOODS_3_607_CA_3_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_3,CA,d_1941,22,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,14.0,25.0,18.0,16.428571428571427,14.642857142857142,5.740416444159248,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1142113974934973,0
FOODS_3_607_CA_2_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_2,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,19.0,8.0,10.0,10.857142857142858,9.142857142857142,4.336994790119503,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0987200665250765,0
FOODS_3_607_CA_1_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_1,CA,d_1941,24,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,44.0,27.0,20.0,18.0,17.321428571428573,12.476644848141875,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0987200665250765,0
FOODS_3_587_CA_4_evaluation,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,d_1941,13,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,8.0,20.0,29.0,10.571428571428571,12.285714285714286,6.241184258807052,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9692727755986372,0
FOODS_3_587_CA_3_evaluation,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,d_1941,42,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,61.0,42.0,41.0,32.714285714285715,31.25,14.73899912606336,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9894959278734086,0
FOODS_3_587_CA_1_evaluation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1941,52,2016-05-22,2,5,2016,,,0,11617,2.48,Mon,29.0,21.0,26.0,31.714285714285715,21.892857142857142,7.952238379103766,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9692727755986372,0
HOUSEHOLD_1_334_CA_4_evaluation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,2.0,2.0,3.0,3.142857142857143,2.892857142857143,1.676163419695052,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9913300729689368,0
